,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,90,113.83617250837396,22.467560922188728,A,0.5,38.25839102932461,1.8415446969728744,113.91580802398637,22.544995234538717,2018-12-11 15:36:00,45,113.921489,22.542571,11
40,40,40,40,172,113.96916761880793,22.52571970430305,A,0.5,34.83143059080463,1.2477186015703157,113.94426641511251,22.52275100786777,2018-12-11 16:11:00,60,113.94512900000001,22.52325,42
41,41,41,41,13,113.96622627330393,22.55486536009825,C,0.5,32.529215373584464,1.1476158009538144,113.95977011905659,22.54336569297864,2018-12-11 16:13:00,140,113.960522,22.543329999999997,61
42,42,42,42,57,113.97120219618573,22.47465461144427,C,0.5,33.76899154713972,1.4077032093639374,113.93711912456858,22.525015184950576,2018-12-11 16:13:00,20,113.93258,22.516243,47
43,43,43,43,143,114.04103531539756,22.56722391260379,C,0.5,25.75245158821648,1.5893170781722243,113.93711938269699,22.52791980351375,2018-12-11 16:13:00,5,113.94503,22.522916,33
44,44,44,44,6,114.01037538540743,22.589031995527247,C,0.5,26.322129711333915,1.816766839951354,113.952342544862,22.541144588594307,2018-12-11 16:14:00,140,113.948268,22.538841,60
45,45,45,45,11,113.86753042487335,22.463284804188326,A,0.5,29.81607471748571,1.646495188579136,113.96386195390606,22.547630186867515,2018-12-11 16:14:00,50,113.963324,22.540668,71
46,46,46,46,102,113.9352590400164,22.479785231401657,C,0.5,31.864566082225853,1.94448317982003,113.95322077155971,22.510892359160717,2018-12-11 16:14:00,40,113.947657,22.509065,2
47,47,47,47,150,114.03383118661651,22.563990382262503,A,0.5,39.48369010875979,1.454282676853821,113.94898821127414,22.525427201423835,2018-12-11 16:15:00,25,113.94503,22.522916,32
48,48,48,48,158,113.88859022575487,22.54358094718066,C,0.5,39.85639302821133,1.3101779715801785,113.93845639486051,22.514980601142813,2018-12-11 16:15:00,15,113.93399699999999,22.521670999999998,9
49,49,49,49,192,114.0106532102141,22.582660307271126,B,0.5,27.559191704747057,1.2985507472977709,113.95880531395952,22.53656283371483,2018-12-11 16:15:00,15,113.954392,22.535928,74
50,50,50,50,18,113.97283434961695,22.464406609812652,B,0.5,30.70053103139823,1.6791074057989601,113.9304599208548,22.506295649984175,2018-12-11 16:17:00,15,113.930613,22.508344,21
51,51,51,51,123,113.971528209714,22.473988703023164,B,0.5,32.043890637610986,1.0572003010620357,113.94342687931538,22.52441150405471,2018-12-11 16:17:00,90,113.937374,22.525269,29
52,52,52,52,180,113.95928180497872,22.6068878505329,A,0.5,38.03127666065515,1.3914778521321387,113.93175317911941,22.52980771305865,2018-12-11 16:17:00,60,113.93955600000001,22.525517,41
53,53,53,53,186,113.95128487550457,22.587012263859922,B,0.5,26.73236894764369,1.0161031045056024,113.94637132096143,22.5234364561062,2018-12-11 16:17:00,5,113.93955600000001,22.525517,41
54,54,54,54,221,113.93606049588415,22.572945954427425,C,0.5,37.476452274749,1.2872257566580798,113.9306160219256,22.511941796637355,2018-12-11 16:17:00,20,113.93291599999999,22.510441,19
55,55,55,55,227,114.05622063329945,22.61520066916159,C,0.5,30.75247097519949,1.8279425540144485,113.96294773318544,22.533661173846326,2018-12-11 16:18:00,40,113.96079099999999,22.530275,65
56,56,56,56,146,114.03577671788578,22.518406295076776,C,0.5,37.84469004413965,1.3904099657083266,113.9516255107329,22.522384302117683,2018-12-11 16:22:00,60,113.94503,22.522916,32
57,57,57,57,202,113.90400278871815,22.61430916053291,C,0.5,25.681026619876253,1.9403584984755242,113.95128535449508,22.55588795235704,2018-12-11 16:22:00,10,113.95630200000001,22.546269,56
58,58,58,58,209,113.9590318314996,22.59817883327117,A,0.5,38.55846444505297,1.2868348425560219,113.9570894292438,22.527465063712977,2018-12-11 16:22:00,85,113.954392,22.535928,75
59,59,59,59,37,113.88499288121241,22.432284491865325,C,0.5,31.36893119762727,1.7452370527564325,113.91703767006358,22.52660443205636,2018-12-11 16:23:00,5,113.92592900000001,22.527841,43
60,60,60,60,141,114.01210259299937,22.475464387412487,C,0.5,30.76587532237741,1.6512989398349398,113.93768499355413,22.52553262795384,2018-12-11 16:23:00,20,113.94503,22.522916,32
61,61,61,61,195,114.00704753818216,22.61039748295651,C,0.5,28.917460287851572,1.5507307865496287,113.95539288565838,22.540216273175893,2018-12-11 16:23:00,25,113.95630200000001,22.546269,55
62,62,62,62,59,113.98155515060884,22.545006724582358,C,0.5,38.66983493002672,1.8709828507106487,113.93642620933113,22.518624777244572,2018-12-11 16:24:00,45,113.93332,22.518527,75
63,63,63,63,2,113.91140299853413,22.441878848493886,A,0.5,27.988352747499928,1.2303269679807216,113.94104215668884,22.513901334647688,2018-12-11 16:25:00,10,113.93291599999999,22.510441,20
64,64,64,64,131,113.95443833684479,22.615537265334922,A,0.5,39.745599303783614,1.6193700994276758,113.94723031478529,22.518129758423328,2018-12-11 16:25:00,110,113.94118,22.524229000000002,25
65,65,65,65,129,113.9611137294008,22.534755902300105,B,0.5,30.99360742915305,1.3140442979825635,113.93964208340981,22.529783315672354,2018-12-11 16:26:00,45,113.94118,22.524229000000002,25
66,66,66,66,201,114.04856078045414,22.54073230704769,B,0.5,26.482390971113663,1.878799707272152,113.94766359093157,22.54721958687501,2018-12-11 16:27:00,130,113.95630200000001,22.546269,54
67,67,67,67,8,113.9634975875418,22.508910525466767,C,0.5,37.50160443564484,1.983766584862365,113.96819716908085,22.53464722281849,2018-12-11 16:28:00,25,113.963324,22.540668,69
68,68,68,68,20,113.96499805588816,22.410394226684414,C,0.5,30.126508382001767,1.5183254781165862,113.93039203380518,22.511033763001514,2018-12-11 16:28:00,25,113.930613,22.508344,21
69,69,69,69,113,113.84821335440184,22.61684283793653,B,0.5,30.66032544571085,1.6603081013917276,113.93529742272122,22.51542842766649,2018-12-11 16:28:00,10,113.936272,22.524663,24
70,70,70,70,17,114.0258752044363,22.44717318773404,A,0.5,28.55868437632455,1.7962734982285946,113.94144608853857,22.51109710170033,2018-12-11 16:29:00,190,113.938447,22.50364,58
71,71,71,71,58,113.89697019402985,22.476921667260108,C,0.5,28.557889573506266,1.9314050862985228,113.9265398657176,22.523806200773357,2018-12-11 16:29:00,15,113.93332,22.518527,75
72,72,72,72,189,114.0091758982276,22.4531688035982,B,0.5,28.4111119246897,1.0932928460053395,113.95438213362452,22.526842315940023,2018-12-11 16:29:00,85,113.954392,22.535928,71
73,73,73,73,211,113.98481060697384,22.576779396092768,A,0.5,30.4864051304953,1.0541597712440345,113.94522545467152,22.5382760958406,2018-12-11 16:29:00,45,113.954392,22.535928,72
74,74,74,74,3,113.9291736661216,22.58139877340401,B,0.5,30.54620121305288,1.44206537153319,113.93289600330095,22.505871321306948,2018-12-11 16:30:00,15,113.93291599999999,22.510441,19
75,75,75,75,60,113.89803006241378,22.551019387303327,B,0.5,38.17319799853952,1.40879623743381,113.92996447548514,22.517748946623744,2018-12-11 16:30:00,5,113.93332,22.518527,75
76,76,76,76,61,114.02948371315719,22.447776523161775,B,0.5,28.229745118181054,1.5668260963056042,113.93899375862259,22.5267898379286,2018-12-11 16:30:00,10,113.93332,22.518527,75
77,77,77,77,212,113.9096004327336,22.61738526344036,B,0.5,30.181079269134823,1.2903793830243586,113.95482947482641,22.527429076466174,2018-12-11 16:30:00,125,113.954392,22.535928,75
78,78,78,78,83,113.91329897155286,22.52682946320959,C,0.5,37.55348018933714,1.2004963815201553,113.92858526562988,22.55233709743278,2018-12-11 16:31:00,5,113.928522,22.543616,22
79,79,79,79,94,113.83065260881241,22.640161688332373,C,0.5,39.943664909385774,1.6681440180290854,113.93078754771088,22.536672150420927,2018-12-11 16:32:00,25,113.921489,22.542571,10
80,80,80,80,15,113.88280190513778,22.42282186438701,B,0.5,33.21151362411124,1.0046471186551322,113.936592347178,22.50722654322673,2018-12-11 16:34:00,20,113.938447,22.50364,58
81,81,81,81,224,113.93890276867258,22.43451309930825,A,0.5,37.834849359614175,1.1539365052007995,113.96934230761032,22.524008121616017,2018-12-11 16:34:00,55,113.96079099999999,22.530275,66
82,82,82,82,134,113.95105583376478,22.46031451663905,C,0.5,34.37340326992353,1.9506958795354528,113.94619312298173,22.531037955627045,2018-12-11 16:36:00,15,113.942471,22.523304,34
83,83,83,83,117,113.9556738426272,22.52362662362928,C,0.5,29.93179558871265,1.0504458675304074,113.93575876697805,22.51707442153376,2018-12-11 16:37:00,200,113.937374,22.525269,27
84,84,84,84,46,113.97675232617712,22.46489235652825,C,0.5,31.393729935605606,1.6217812045140585,113.93668440914936,22.502674442105217,2018-12-11 16:38:00,55,113.939075,22.510614,15
85,85,85,85,5,114.04003947207771,22.608695839093485,B,0.5,26.329834169047324,1.1695387532940495,113.95369712071593,22.544289253649286,2018-12-11 16:41:00,75,113.948268,22.538841,61
86,86,86,86,69,113.90951484239436,22.58354552369566,B,0.5,38.77143113843265,1.6088938087670894,113.9234752061803,22.55199414520416,2018-12-11 16:41:00,40,113.928522,22.543616,22
87,87,87,87,91,113.87892212723708,22.468273437824088,C,0.5,39.00463115947053,1.8854987601787718,113.9181088215362,22.533392389790524,2018-12-11 16:42:00,180,113.921489,22.542571,12
88,88,88,88,35,113.98002280000624,22.441739000453424,C,0.5,35.263369349951994,1.200951297480982,113.91195961779052,22.51868627348401,2018-12-11 16:43:00,145,113.915701,22.525154,3
89,89,89,89,21,113.96500954087593,22.600397245768534,C,0.5,28.12997332476945,1.7150766885438995,113.92866960661651,22.50302125672424,2018-12-11 16:44:00,30,113.930613,22.508344,21
90,90,90,90,190,113.94534710883356,22.440284969243613,A,0.5,33.920627329492106,1.4199726285658714,113.96165056287735,22.53954605680829,2018-12-11 16:44:00,130,113.954392,22.535928,73
91,91,91,91,121,113.93775872402634,22.528478145523106,B,0.5,29.823045724922398,1.1988694519547756,113.94481036878763,22.516764924184642,2018-12-11 16:45:00,75,113.937374,22.525269,28
92,92,92,92,77,113.86136933020019,22.48374099542521,B,0.5,39.43125542845177,1.2429716864881175,113.93074126055308,22.54853328717905,2018-12-11 16:46:00,150,113.928522,22.543616,23
93,93,93,93,115,113.93814804902898,22.592174539070182,A,0.5,35.672705001627456,1.4026020818194134,113.93122384534729,22.530330655721606,2018-12-11 16:46:00,105,113.937374,22.525269,29
94,94,94,94,215,114.03493521222693,22.46067640865002,C,0.5,30.564697172033128,1.7044520848538962,113.94576311682516,22.545034419321336,2018-12-11 16:47:00,35,113.954392,22.535928,71
95,95,95,95,78,113.98361398933778,22.55344433399253,C,0.5,29.57680552775141,1.993161382817499,113.93585962351713,22.54129893242091,2018-12-11 16:49:00,70,113.928522,22.543616,23
96,96,96,96,110,113.97072933550044,22.58905565194625,B,0.5,39.97934282346589,1.045702093802567,113.94438766474552,22.51397596135147,2018-12-11 16:49:00,50,113.94821999999999,22.518481,5
97,97,97,97,128,113.97256297742285,22.458117474316825,B,0.5,36.235032595151,1.5810686533943428,113.94874821613372,22.530916721780304,2018-12-11 16:49:00,5,113.94118,22.524229000000002,25
98,98,98,98,43,113.93925876356072,22.464242120168446,C,0.5,34.36305587048945,1.299253893734821,113.93242904801045,22.50153905272304,2018-12-11 16:50:00,115,113.939075,22.510614,14
99,99,99,99,105,113.91291570598892,22.593494332956585,C,0.5,36.1935077544652,1.1615475576467669,113.94406551966152,22.505423390951208,2018-12-11 16:50:00,25,113.947657,22.509065,1
100,100,100,100,187,113.88855990114092,22.520357915435557,B,0.5,33.63169638022339,1.3099183949942104,113.92976778734274,22.518288809371878,2018-12-11 16:50:00,10,113.93955600000001,22.525517,41
101,101,101,101,85,113.89352752543041,22.517128338696327,C,0.5,26.468966286645077,1.8560400220493087,113.92983030698868,22.54503514930287,2018-12-11 16:51:00,5,113.928522,22.543616,22
102,102,102,102,178,113.85583848547712,22.622152427927364,B,0.5,28.748023928732554,1.9202335044230936,113.94802481083092,22.526981662078565,2018-12-11 16:52:00,25,113.94512900000001,22.52325,42
103,103,103,103,223,113.97721826763753,22.520872856994828,C,0.5,27.037965251088647,1.5037700426096023,113.9567075665416,22.536203520565053,2018-12-11 16:52:00,80,113.96079099999999,22.530275,65
104,104,104,104,230,114.00272625166212,22.53145130565505,B,0.5,31.929193829889282,1.2996986605703162,113.95974217599972,22.538929330319338,2018-12-11 16:52:00,30,113.96115900000001,22.535477,64
105,105,105,105,32,113.83799462909813,22.580915583347696,A,0.5,36.259913291448974,1.2392069761361195,113.92974486258792,22.50953163418901,2018-12-11 16:54:00,25,113.91975,22.517717,14
106,106,106,106,48,113.87856557896568,22.504134405808,C,0.5,32.2455017318717,1.186353235914704,113.93721896780636,22.509341800465457,2018-12-11 16:54:00,20,113.933475,22.51346400000001,9
107,107,107,107,120,113.9928044010841,22.56310259772834,C,0.5,39.28574577963815,1.4524568686610086,113.94654575216269,22.51701519115221,2018-12-11 16:56:00,170,113.937374,22.525269,27
108,108,108,108,210,113.89406644063942,22.53084544367985,A,0.5,30.18006708357773,1.2858239578093764,113.9460768849396,22.54562131789532,2018-12-11 16:58:00,60,113.954392,22.535928,71
109,109,109,109,166,113.96395268717288,22.61444782973796,A,0.5,36.29286657048289,1.5088868374380748,113.94377782722107,22.516671154717642,2018-12-11 16:59:00,130,113.94165,22.521807,35
110,110,110,110,49,113.95706896458854,22.55919900464884,A,0.5,38.950013324880594,1.7549010717726072,113.93480942902548,22.520748142373897,2018-12-11 17:00:00,170,113.93258,22.516243,45
111,111,111,111,127,113.8735635504775,22.43078119862276,C,0.5,28.263665076164337,1.5438003632193738,113.93963519437058,22.516687688220934,2018-12-11 17:01:00,30,113.937374,22.525269,28
112,112,112,112,142,113.96888375656124,22.584533923484315,C,0.5,33.552093332051484,1.115913677544924,113.94204650339395,22.52161878499295,2018-12-11 17:01:00,165,113.94503,22.522916,32
113,113,113,113,67,113.90976614189164,22.5417251531741,B,0.5,27.942047091149398,1.8014049826152534,113.92749083619772,22.551466536314894,2018-12-11 17:02:00,15,113.928522,22.543616,23
114,114,114,114,193,113.8828412072343,22.45508266839086,B,0.5,30.302165202005657,1.4009669864561656,113.94932945454842,22.54255472797433,2018-12-11 17:02:00,5,113.954392,22.535928,72
115,115,115,115,64,113.92970889411457,22.575744971704932,B,0.5,28.421383000560628,1.7178670169244863,113.92472790157512,22.51307466570104,2018-12-11 17:03:00,20,113.93332,22.518527,75
116,116,116,116,135,113.910552394717,22.534815609725428,C,0.5,34.82143503404612,1.1989822562177948,113.93841595070784,22.515729219327678,2018-12-11 17:03:00,40,113.942471,22.523304,35
117,117,117,117,194,113.86213829914568,22.446543295856447,C,0.5,31.587384648384266,1.3231845897419274,113.95599772139231,22.533219822407432,2018-12-11 17:03:00,35,113.954392,22.535928,71
118,118,118,118,112,113.8761067962573,22.58730322220798,A,0.5,34.92156951440525,1.7593029088023884,113.9567487038784,22.519957945914417,2018-12-11 17:04:00,85,113.94821999999999,22.518481,5
119,119,119,119,109,114.01373358663577,22.52292293692421,B,0.5,29.86414807821248,1.5883122077488232,113.94292642064829,22.518188572448203,2018-12-11 17:07:00,90,113.947657,22.509065,0
120,120,120,120,7,113.92426520456192,22.635271671272754,C,0.5,34.323747816732826,1.7693603026349882,113.95197234430674,22.54121611334564,2018-12-11 17:09:00,40,113.953524,22.540997,64
121,121,121,121,140,113.87584115827951,22.55067243838168,A,0.5,30.464711919698445,1.1536403019546548,113.94887678198528,22.52527629847482,2018-12-11 17:10:00,20,113.94321299999999,22.522191,30
122,122,122,122,165,113.96233629978012,22.614010482063232,A,0.5,39.31124701706437,1.8546585646305842,113.943111470412,22.52796889519345,2018-12-11 17:10:00,120,113.94165,22.521807,36
123,123,123,123,231,113.9493472068676,22.489929007322093,A,0.5,35.989934859757355,1.1103421996745586,113.96686182507015,22.530579559958767,2018-12-11 17:10:00,160,113.96115900000001,22.535477,63
124,124,124,124,12,113.90464391260063,22.47023315706211,A,0.5,38.624983074728505,1.39837849479999,113.96882496860285,22.537329647310315,2018-12-11 17:11:00,50,113.960522,22.543329999999997,61
125,125,125,125,70,113.8655753292898,22.475152002233934,C,0.5,29.16870837095445,1.8918563830152328,113.9232032099181,22.54282994132752,2018-12-11 17:11:00,150,113.928522,22.543616,24
126,126,126,126,101,113.96722842321104,22.50416566669633,C,0.5,26.31694913838423,1.8895827430476904,113.95488948648008,22.51476745292664,2018-12-11 17:11:00,25,113.947657,22.509065,2
127,127,127,127,173,113.99639685485322,22.56491757327325,B,0.5,33.86085344576555,1.7645941196280543,113.93649665184324,22.527254950241808,2018-12-11 17:11:00,155,113.94512900000001,22.52325,41
128,128,128,128,10,113.9729334673947,22.55522362950089,B,0.5,30.54266349513676,1.388703579416821,113.96884662035234,22.55064153559256,2018-12-11 17:12:00,20,113.963324,22.540668,69
129,129,129,129,93,113.82989198415304,22.593387456316822,B,0.5,37.01879883796081,1.4530659127065395,113.92870257410648,22.53572405562961,2018-12-11 17:14:00,145,113.921489,22.542571,11
130,130,130,130,185,114.03590847246114,22.445006360372247,B,0.5,36.109194775510424,1.9457728053036647,113.93263193687048,22.53488748683867,2018-12-11 17:14:00,40,113.93955600000001,22.525517,41
131,131,131,131,16,114.02158816416592,22.550768909913355,B,0.5,38.68385294446929,1.510095158390873,113.94800971559204,22.496701083066373,2018-12-11 17:15:00,25,113.938447,22.50364,57
132,132,132,132,50,113.93070528861895,22.446558649253568,A,0.5,32.358553480146234,1.574687512108826,113.9253614282468,22.515072286194254,2018-12-11 17:15:00,115,113.93258,22.516243,47
133,133,133,133,72,113.99512979872648,22.5127730307925,C,0.5,34.755660882505076,1.348487889379936,113.92746075373412,22.54171606922515,2018-12-11 17:15:00,150,113.928522,22.543616,24
134,134,134,134,233,114.03553063759918,22.517071830202685,A,0.5,37.30652212485076,1.6639758268504798,113.9691405714158,22.525964183543906,2018-12-11 17:15:00,110,113.96115900000001,22.535477,63
135,135,135,135,199,113.96821439596336,22.56101181982841,B,0.5,32.62408912991722,1.368548600123409,113.95028324512941,22.53718967425453,2018-12-11 17:16:00,155,113.95630200000001,22.546269,55
136,136,136,136,73,113.84484950048599,22.526606267597998,A,0.5,25.918499840332583,1.8858170221581765,113.93308559486023,22.549357140043988,2018-12-11 17:18:00,40,113.928522,22.543616,24
137,137,137,137,54,113.90267678418344,22.515169980642014,A,0.5,34.01360991109195,1.9069426738537607,113.93604858938141,22.5128014146047,2018-12-11 17:24:00,15,113.93258,22.516243,45
138,138,138,138,232,113.91749705970793,22.62018777735612,C,0.5,30.97273482875337,1.4043771825434797,113.97014188567779,22.530315668656353,2018-12-11 17:25:00,135,113.96115900000001,22.535477,63
139,139,139,139,23,113.86246909093452,22.527826560298987,A,0.5,25.653416273356704,1.618240355632407,113.93980592648757,22.502092477776397,2018-12-11 17:26:00,60,113.930613,22.508344,21
140,140,140,140,19,113.97621452799207,22.41111969252077,B,0.5,26.3873688505078,1.2422727586868354,113.92912923383751,22.509568180341088,2018-12-11 17:27:00,30,113.930613,22.508344,21
141,141,141,141,149,114.0406567220542,22.463989462418336,A,0.5,37.55192907459085,1.1657015467602592,113.94164403233057,22.532655848263364,2018-12-11 17:27:00,35,113.94503,22.522916,33
142,142,142,142,66,113.9374451119035,22.44995120899292,C,0.5,31.71026137216407,1.2796335315996843,113.929211591888,22.55347982173653,2018-12-11 17:30:00,5,113.928522,22.543616,22
143,143,143,143,198,113.92453486137111,22.603774963449176,A,0.5,30.32348045969671,1.5666343854450733,113.94843847454376,22.54037294631591,2018-12-11 17:31:00,70,113.95630200000001,22.546269,55
144,144,144,144,148,113.86982022217268,22.557767127553358,B,0.5,35.460312582107036,1.7743478129799204,113.94924340001288,22.51501759031897,2018-12-11 17:33:00,130,113.94503,22.522916,31
145,145,145,145,159,114.03823432307271,22.473818208069385,A,0.5,37.998150810269706,1.191377004150096,113.93359081582805,22.51958444867785,2018-12-11 17:33:00,80,113.94165,22.521807,36
146,146,146,146,28,114.02032307897028,22.55868695365742,B,0.5,25.16570484861188,1.000044707494387,113.9281221197933,22.512500510956787,2018-12-11 17:34:00,60,113.930613,22.508344,21
147,147,147,147,147,113.89460857098184,22.565963313020863,A,0.5,34.97199310682636,1.9086802294214047,113.95330928456914,22.52513600672234,2018-12-11 17:36:00,20,113.94503,22.522916,32
