,2018-12-22 10:10:00,2018-12-22 10:15:00,2018-12-22 10:20:00,2018-12-22 10:25:00,2018-12-22 10:30:00,2018-12-22 10:35:00,2018-12-22 10:40:00,2018-12-22 10:45:00,2018-12-22 10:50:00,2018-12-22 10:55:00,2018-12-22 11:00:00,2018-12-22 11:05:00,2018-12-22 11:10:00,2018-12-22 11:15:00,2018-12-22 11:20:00,2018-12-22 11:25:00,2018-12-22 11:30:00,2018-12-22 11:35:00,2018-12-22 11:40:00,2018-12-22 11:45:00,2018-12-22 11:50:00,2018-12-22 11:55:00,2018-12-22 12:00:00,2018-12-22 12:05:00,2018-12-22 12:10:00,2018-12-22 12:15:00,2018-12-22 12:20:00,2018-12-22 12:25:00,2018-12-22 12:30:00,2018-12-22 12:35:00,2018-12-22 12:40:00,2018-12-22 12:45:00,2018-12-22 12:50:00,2018-12-22 12:55:00,2018-12-22 13:00:00,2018-12-22 13:05:00,2018-12-22 13:10:00,2018-12-22 13:15:00,2018-12-22 13:20:00,2018-12-22 13:25:00,2018-12-22 13:30:00,2018-12-22 13:35:00,2018-12-22 13:40:00,2018-12-22 13:45:00,2018-12-22 13:50:00,2018-12-22 13:55:00,2018-12-22 14:00:00,2018-12-22 14:05:00,2018-12-22 14:10:00,2018-12-22 14:15:00,2018-12-22 14:20:00,2018-12-22 14:25:00,2018-12-22 14:30:00,2018-12-22 14:35:00,2018-12-22 14:40:00,2018-12-22 14:45:00,2018-12-22 14:50:00,2018-12-22 14:55:00,2018-12-22 15:00:00,2018-12-22 15:05:00,2018-12-22 15:10:00,2018-12-22 15:15:00,2018-12-22 15:20:00,2018-12-22 15:25:00,2018-12-22 15:30:00,2018-12-22 15:35:00,2018-12-22 15:40:00,2018-12-22 15:45:00,2018-12-22 15:50:00,2018-12-22 15:55:00,2018-12-22 16:00:00,2018-12-22 16:05:00,2018-12-22 16:10:00,2018-12-22 16:15:00,2018-12-22 16:20:00,2018-12-22 16:25:00,2018-12-22 16:30:00,2018-12-22 16:35:00,2018-12-22 16:40:00,2018-12-22 16:45:00,2018-12-22 16:50:00,2018-12-22 16:55:00,2018-12-22 17:00:00,2018-12-22 17:05:00,2018-12-22 17:10:00,2018-12-22 17:15:00,2018-12-22 17:20:00,2018-12-22 17:25:00,2018-12-22 17:30:00,2018-12-22 17:35:00,2018-12-22 17:40:00,2018-12-22 17:45:00,2018-12-22 17:50:00,2018-12-22 17:55:00,2018-12-22 18:00:00,2018-12-22 18:05:00,2018-12-22 18:10:00,2018-12-22 18:15:00,2018-12-22 18:20:00,2018-12-22 18:25:00,2018-12-22 18:30:00,2018-12-22 18:35:00,2018-12-22 18:40:00,2018-12-22 18:45:00,2018-12-22 18:50:00,2018-12-22 18:55:00,2018-12-22 19:00:00,2018-12-22 19:05:00,2018-12-22 19:10:00,2018-12-22 19:15:00,2018-12-22 19:20:00,2018-12-22 19:25:00,2018-12-22 19:30:00,2018-12-22 19:35:00,2018-12-22 19:40:00,2018-12-22 19:45:00,2018-12-22 19:50:00,2018-12-22 19:55:00,2018-12-22 20:00:00,2018-12-22 20:05:00
11,1,0,0,0,1,0,1,0,0,0,0,2,0,1,2,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,7,0,1,1,0,1,1,0,1,1,1,0,3,1,2,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,2,0,2,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0
14,22,1,1,2,1,1,2,2,0,2,1,6,2,1,0,0,0,1,3,3,0,2,1,1,1,1,2,1,2,1,0,1,2,0,0,1,0,0,1,1,1,1,0,0,0,1,2,4,0,0,1,0,0,1,1,0,0,0,1,2,2,2,1,0,2,4,2,2,1,0,0,0,0,0,4,2,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,2,0,0,0,1,3,3,3,2,4,1,3,3,2,3,1,0,2,1,1,0,2,0,1,0,0
15,16,3,2,0,3,0,3,1,1,1,0,0,2,0,2,3,0,1,1,0,3,1,2,0,1,0,1,2,0,0,1,0,0,3,1,1,1,1,1,1,1,2,0,1,0,2,1,2,0,1,1,4,3,0,0,3,1,0,1,1,2,2,0,1,1,1,0,0,0,3,2,1,2,1,1,2,2,1,0,1,1,1,1,0,1,4,1,0,3,0,3,0,1,0,0,0,1,0,1,0,2,1,0,2,3,2,1,1,3,0,2,1,2,2,1,0,0,1,0,0
16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
17,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,21,3,0,3,0,2,1,0,1,3,4,2,0,1,2,1,0,0,1,1,3,1,0,2,4,2,2,2,0,1,4,2,4,5,1,1,1,2,1,3,1,0,0,3,0,1,2,1,1,0,0,3,1,1,3,3,3,1,1,2,0,1,2,2,1,0,1,0,2,1,1,0,2,1,1,3,3,1,0,0,0,1,2,0,4,2,3,1,2,3,2,5,2,2,1,2,0,4,3,1,1,4,1,1,1,4,4,2,3,3,1,2,3,2,4,0,0,0,0,0
20,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,35,2,3,4,3,2,2,6,5,3,1,3,3,2,2,3,2,3,0,3,2,4,1,2,2,1,2,0,1,1,2,1,4,5,3,3,1,0,0,2,0,0,1,3,1,2,1,3,1,0,2,5,1,1,3,1,0,1,1,4,1,1,1,1,1,1,2,3,1,1,0,3,1,1,0,1,4,3,0,0,2,2,0,3,2,2,0,0,1,2,1,4,0,2,5,1,2,2,1,0,0,0,2,2,5,0,1,3,2,0,2,2,2,1,1,2,1,0,0,0
22,24,3,3,4,3,3,4,4,1,3,1,1,1,2,3,2,3,4,2,2,4,2,2,0,1,1,2,0,2,2,3,4,2,1,2,1,3,3,1,1,3,0,1,1,1,1,0,0,1,2,1,1,2,4,4,3,1,2,2,2,3,4,3,1,4,4,2,4,4,1,4,1,2,1,2,1,0,0,3,4,4,3,1,3,3,1,1,3,2,0,2,2,0,3,1,5,1,1,3,3,3,2,1,0,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0
23,26,4,2,1,3,9,0,1,2,4,1,0,2,3,1,3,1,3,3,3,1,2,2,2,0,1,2,4,2,1,3,2,1,1,2,2,1,3,4,1,1,2,2,0,0,1,1,2,1,5,3,1,2,3,1,3,0,3,3,2,2,4,0,2,4,2,1,1,2,3,2,1,3,4,2,2,3,2,4,4,2,1,0,5,3,1,2,2,1,0,2,2,5,0,3,0,1,3,1,1,1,4,2,0,1,2,1,1,1,1,0,1,0,2,0,1,0,0,1,0
24,7,0,1,0,1,1,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,3,1,1,0,1,1,1,1,0,1,0,1,2,1,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,1,0,0,0
25,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,3,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,15,2,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,1,1,0,2,0,2,0,0,0,2,0,0,1,0,1,2,2,1,0,1,0,0,1,0,0,1,0,1,1,2,2,0,1,2,2,0,2,0,0,0,2,0,2,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,2,1,0,0,1,0,0,2,1,0,2,1,2,2,2,0,0,1,0,0,0,0,1,2,1,0,2,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0
28,11,1,0,0,1,0,1,0,1,1,0,0,1,0,0,2,0,0,1,1,0,1,1,0,0,1,1,1,0,2,0,1,0,1,1,1,0,1,0,0,0,1,0,2,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,2,1,1,2,0,1,1,2,0,0,0,1,0,0,2,0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,2,2,2,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0
29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30,9,1,0,1,1,0,1,0,0,2,0,2,1,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,1,1,2,0,0,1,0,1,0,1,0,2,0,0,1,1,0,0,2,0,0,0,0,3,1,0,1,0,0,0,1,0,1,3,0,0,0,1,0,1,0,1,1,1,1,2,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
31,15,0,1,0,1,0,1,0,1,0,0,1,1,0,3,0,1,0,1,1,3,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,2,1,1,0,0,1,0,1,2,1,0,0,1,1,1,2,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,3,0,1,1,2,1,0,0,0,0,1,3,0,1,1,1,2,2,1,4,0,0,2,0,1,1,2,0,0,1,2,0,2,0,0,1,1,0,0,1,0,0
32,14,1,2,1,1,0,0,1,2,0,0,1,2,3,2,0,1,1,1,2,0,1,0,2,0,2,2,1,1,0,1,0,1,1,0,0,2,0,1,1,0,1,1,0,1,1,1,2,0,1,0,1,0,1,1,2,0,0,0,0,2,0,0,1,2,0,0,1,0,4,0,0,1,0,1,1,1,1,3,1,3,0,1,2,0,3,2,0,3,1,2,3,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0
33,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0
34,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,20,1,2,1,2,1,1,3,1,0,2,2,1,2,0,0,0,1,1,1,0,2,2,4,1,1,0,3,4,0,2,1,2,1,0,1,2,2,1,2,0,1,1,1,2,0,0,2,3,3,1,0,2,1,4,0,1,0,0,2,0,1,0,1,1,1,2,0,4,2,2,1,0,1,2,0,2,0,0,0,1,2,0,5,1,1,1,1,2,0,2,0,1,0,3,1,1,1,0,5,0,0,3,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,0,0
36,16,0,3,0,3,0,1,1,1,2,2,1,0,1,0,1,1,1,1,1,2,2,0,0,0,1,0,0,0,1,0,1,2,2,4,5,2,1,2,0,0,1,2,1,1,0,2,1,3,2,3,1,0,1,1,1,0,1,0,0,0,0,1,1,0,3,0,0,1,0,0,3,0,0,2,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,3,1,1,0,1,1,2,1,0,0,0,3,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,9,2,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,4,1,1,0,1,0,3,2,1,0,1,2,0,1,1,1,0,1,0,0,1,3,0,1,3,0,1,1,0,0,0,1,0,1,3,1,0,0,0,1,1,0,1,0,0,2,0,1,2,0,1,1,1,2,2,3,0,2,1,0,0,1,2,0,0,0,0,2,1,0,0,2,1,0,0,0,0,3,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
40,11,1,0,0,0,3,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,2,0,1,0,1,0,1,0,0,0,3,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,1,0,0,1,1,0,0,0,2,0,0,0,1,1,0,1,4,0,1,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,1,1,3,0,1,1,0,0,2,0,1,0,0,0,0,1,1,0,1,1,1,2,0,0,0
41,10,2,1,1,0,0,1,0,1,0,0,2,1,2,0,0,1,2,0,0,2,2,1,2,0,1,1,2,1,1,1,0,0,0,0,3,1,0,1,2,0,0,1,0,1,2,2,2,1,0,0,0,0,0,2,1,3,4,0,0,1,0,0,0,1,1,2,0,0,0,1,1,1,0,1,0,2,0,2,0,0,1,2,1,1,0,0,1,0,1,0,0,2,3,1,0,0,2,0,2,3,0,0,0,0,0,1,2,0,0,1,0,1,0,0,2,1,0,0,0
42,10,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,2,3,1,1,0,0,1,0,0,0,1,0,0,1,1,2,0,0,2,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,2,1,1,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,0,2,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
