,2018-12-23 10:10:00,2018-12-23 10:15:00,2018-12-23 10:20:00,2018-12-23 10:25:00,2018-12-23 10:30:00,2018-12-23 10:35:00,2018-12-23 10:40:00,2018-12-23 10:45:00,2018-12-23 10:50:00,2018-12-23 10:55:00,2018-12-23 11:00:00,2018-12-23 11:05:00,2018-12-23 11:10:00,2018-12-23 11:15:00,2018-12-23 11:20:00,2018-12-23 11:25:00,2018-12-23 11:30:00,2018-12-23 11:35:00,2018-12-23 11:40:00,2018-12-23 11:45:00,2018-12-23 11:50:00,2018-12-23 11:55:00,2018-12-23 12:00:00,2018-12-23 12:05:00,2018-12-23 12:10:00,2018-12-23 12:15:00,2018-12-23 12:20:00,2018-12-23 12:25:00,2018-12-23 12:30:00,2018-12-23 12:35:00,2018-12-23 12:40:00,2018-12-23 12:45:00,2018-12-23 12:50:00,2018-12-23 12:55:00,2018-12-23 13:00:00,2018-12-23 13:05:00,2018-12-23 13:10:00,2018-12-23 13:15:00,2018-12-23 13:20:00,2018-12-23 13:25:00,2018-12-23 13:30:00,2018-12-23 13:35:00,2018-12-23 13:40:00,2018-12-23 13:45:00,2018-12-23 13:50:00,2018-12-23 13:55:00,2018-12-23 14:00:00,2018-12-23 14:05:00,2018-12-23 14:10:00,2018-12-23 14:15:00,2018-12-23 14:20:00,2018-12-23 14:25:00,2018-12-23 14:30:00,2018-12-23 14:35:00,2018-12-23 14:40:00,2018-12-23 14:45:00,2018-12-23 14:50:00,2018-12-23 14:55:00,2018-12-23 15:00:00,2018-12-23 15:05:00,2018-12-23 15:10:00,2018-12-23 15:15:00,2018-12-23 15:20:00,2018-12-23 15:25:00,2018-12-23 15:30:00,2018-12-23 15:35:00,2018-12-23 15:40:00,2018-12-23 15:45:00,2018-12-23 15:50:00,2018-12-23 15:55:00,2018-12-23 16:00:00,2018-12-23 16:05:00,2018-12-23 16:10:00,2018-12-23 16:15:00,2018-12-23 16:20:00,2018-12-23 16:25:00,2018-12-23 16:30:00,2018-12-23 16:35:00,2018-12-23 16:40:00,2018-12-23 16:45:00,2018-12-23 16:50:00,2018-12-23 16:55:00,2018-12-23 17:00:00,2018-12-23 17:05:00,2018-12-23 17:10:00,2018-12-23 17:15:00,2018-12-23 17:20:00,2018-12-23 17:25:00,2018-12-23 17:30:00,2018-12-23 17:35:00,2018-12-23 17:40:00,2018-12-23 17:45:00,2018-12-23 17:50:00,2018-12-23 17:55:00,2018-12-23 18:00:00,2018-12-23 18:05:00,2018-12-23 18:10:00,2018-12-23 18:15:00,2018-12-23 18:20:00,2018-12-23 18:25:00,2018-12-23 18:30:00,2018-12-23 18:35:00,2018-12-23 18:40:00,2018-12-23 18:45:00,2018-12-23 18:50:00,2018-12-23 18:55:00,2018-12-23 19:00:00,2018-12-23 19:05:00,2018-12-23 19:10:00,2018-12-23 19:15:00,2018-12-23 19:20:00,2018-12-23 19:25:00,2018-12-23 19:30:00,2018-12-23 19:35:00,2018-12-23 19:40:00,2018-12-23 19:45:00,2018-12-23 19:50:00,2018-12-23 19:55:00,2018-12-23 20:00:00,2018-12-23 20:05:00
10,6,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
11,2,1,0,0,0,0,2,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,9,0,0,0,0,0,1,1,0,1,1,1,3,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0
14,20,0,0,0,2,0,2,1,1,4,1,4,0,0,0,0,0,0,2,0,0,2,0,1,0,1,3,1,3,1,2,0,2,1,0,1,0,1,2,2,1,1,3,4,2,0,1,2,1,0,0,0,0,1,1,0,1,0,0,1,0,1,5,0,1,1,0,1,1,1,2,1,1,1,1,0,2,0,2,0,0,2,0,4,0,1,2,1,3,2,0,0,0,1,1,0,0,1,2,0,3,3,3,1,0,3,2,0,1,1,0,2,1,4,1,2,1,0,0,0
15,20,0,1,3,0,2,2,0,2,1,1,2,0,4,0,2,2,2,1,0,4,1,1,0,0,0,3,1,2,2,1,1,3,0,1,0,4,0,2,1,0,1,0,2,0,1,2,1,3,2,0,1,4,1,2,0,1,1,2,2,0,2,2,0,1,6,0,2,0,5,1,2,0,2,1,1,1,1,1,2,0,3,0,1,5,2,2,2,1,2,0,0,0,0,2,2,2,1,2,1,1,1,0,0,2,2,1,1,1,0,1,1,1,2,1,0,0,0,0,0
16,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,27,1,1,0,1,2,2,0,2,0,1,3,0,0,1,2,0,1,1,4,1,1,2,5,2,1,2,1,0,2,1,1,1,2,3,3,3,2,0,1,1,0,2,1,2,1,4,1,1,2,3,1,1,1,0,0,0,2,1,1,0,1,1,1,1,0,1,0,1,2,1,0,0,4,0,3,2,1,0,0,1,2,3,6,3,1,0,2,1,1,0,1,0,2,4,3,4,0,2,1,2,0,3,0,4,2,2,4,0,2,2,1,1,2,0,2,1,0,0,0
20,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,28,4,1,4,5,2,2,4,1,2,2,1,2,3,2,0,3,1,4,4,1,1,2,3,2,2,3,1,3,3,2,0,0,1,0,2,0,1,0,0,1,3,3,3,0,1,2,1,1,1,2,2,0,2,0,1,1,0,2,6,2,1,0,1,4,2,2,2,2,3,6,2,1,0,2,2,4,1,2,0,2,0,5,0,4,3,3,0,0,2,0,2,2,1,3,0,0,1,2,3,1,3,2,2,2,1,1,2,3,3,4,1,2,0,1,0,0,1,0,0
22,19,2,4,5,2,3,1,1,1,4,3,1,3,4,3,2,2,1,1,2,6,1,3,1,5,0,1,3,0,2,3,2,3,3,2,0,1,2,1,0,0,0,0,4,0,3,1,0,1,2,3,1,0,1,1,2,0,1,1,1,3,2,2,3,2,3,3,4,0,2,3,2,4,4,3,2,1,4,2,3,2,0,3,2,2,0,1,1,1,1,3,3,2,0,0,3,0,1,0,2,0,0,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23,20,2,2,1,3,0,3,6,0,0,4,3,2,1,4,3,0,2,2,0,2,1,2,3,1,0,2,0,3,4,2,0,4,0,1,0,3,1,0,2,0,1,0,3,4,0,3,3,3,1,1,3,1,0,2,0,4,0,2,3,2,1,2,1,2,0,4,0,2,4,2,2,1,5,0,2,0,2,3,1,2,2,0,2,2,0,1,1,1,1,1,3,4,1,2,0,1,3,2,0,0,2,0,1,1,0,3,1,0,3,0,1,0,0,0,1,0,0,0,0
24,11,0,0,0,1,0,0,1,2,1,1,0,0,1,1,0,2,0,1,0,1,1,1,0,3,2,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,2,0,1,1,2,1,1,1,0,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0
25,3,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26,3,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27,16,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,1,0,0,1,0,1,0,1,2,1,1,0,0,1,1,2,1,0,0,0,1,1,2,0,0,2,0,1,1,1,1,0,1,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,2,0,1,0,2,0,0,0,1,1,0,0,0,1,1,1,1,0,3,1,1,0,0,2,2,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
28,11,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,4,0,0,1,0,1,2,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,1,2,2,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,8,0,2,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,2,1,1,0,1,0,1,1,1,1,2,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,1,0,2,0,1,1,0,0,0,1,0,1,1,0,2,0,0,0,1,2,0,0,0,0,0,1,0,1,1,2,2,0,0,0,0,1,0,1,3,0,2,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,1,1,0,0,0
31,14,0,0,2,0,0,0,2,0,1,2,0,1,2,2,1,2,2,1,2,2,1,0,1,2,0,1,0,1,1,0,0,0,1,3,0,3,2,1,0,3,1,1,0,1,0,2,1,0,1,1,1,1,0,1,0,2,1,0,1,1,0,0,0,2,1,1,0,0,0,1,0,1,0,2,1,0,2,2,2,1,0,0,1,1,1,1,0,2,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,2,2,0,1,0,1,0,1,0,0
32,11,0,2,0,2,3,4,1,2,0,0,2,0,1,1,1,2,1,0,1,1,2,0,0,2,1,0,2,1,1,2,1,0,1,0,1,1,2,0,2,0,0,2,1,2,0,4,2,0,0,1,1,2,3,0,2,0,0,3,1,0,1,0,0,0,2,3,1,0,1,0,1,2,2,1,1,2,0,1,1,3,0,0,0,0,0,2,1,1,0,1,0,0,2,3,2,1,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0
33,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,1,2,1,0,1,1,2,1,1,1,1,0,0,2,1,0,2,2,3,0,0,0,2,1,1,1,1,2,0,2,0,0,1,2,1,1,0,1,2,1,0,1,3,1,1,2,1,0,1,2,2,0,2,1,3,0,1,0,2,1,0,2,1,2,2,1,1,0,0,1,4,1,0,2,0,0,0,1,1,2,0,0,1,0,1,2,1,0,2,1,1,2,0,2,1,0,3,3,0,0,1,3,1,0,1,5,0,1,1,2,2,0,0,1,0,1,0,0,0
36,9,1,0,0,0,2,2,0,2,1,1,0,2,2,0,3,2,1,1,0,2,5,0,3,1,0,1,0,1,1,2,2,1,2,1,0,1,1,0,1,1,0,1,1,1,0,1,3,0,0,2,0,0,1,0,1,0,0,1,1,1,2,0,0,1,2,1,0,2,0,1,3,1,0,0,0,1,1,2,1,1,0,1,0,2,0,2,1,1,1,2,1,1,1,0,2,2,1,0,1,0,0,1,1,1,2,0,1,2,0,2,0,0,1,1,3,1,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,11,1,0,0,0,1,1,2,1,0,1,0,1,2,1,0,0,3,0,2,0,0,2,1,1,1,0,2,0,1,0,0,1,0,0,1,0,0,0,2,1,0,6,1,0,1,3,2,0,1,1,2,0,0,0,3,0,0,0,1,0,1,0,0,0,1,2,0,1,0,1,0,2,1,2,0,1,0,0,1,0,1,0,2,2,1,2,1,1,0,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,3,2,0,1,1,0,0,0,1,0,0,0
40,14,0,1,0,2,1,3,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,3,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,2,2,1,1,2,0,0,1,0,1,2,0,0,1,1,1,0,1,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,10,3,0,1,0,0,3,1,1,1,2,0,0,3,1,0,1,0,1,0,3,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,2,1,1,1,1,2,1,2,3,0,1,1,2,0,1,1,0,0,1,1,2,0,0,0,1,1,1,2,1,0,1,1,0,0,0,1,2,0,1,0,0,1,0,0,1,2,2,2,1,0,1,1,0,0,0,0,1,1,1,1,1,0,3,0,0,0,2,0,0,0,0,2,0,0
42,8,0,2,0,2,2,1,0,0,0,0,1,1,0,0,2,1,1,0,0,1,0,1,0,0,0,1,0,3,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,2,1,0,1,1,1,0,0,1,0,0,1,1,0,1,3,0,1,1,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
43,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
